From src:'1'	To src:'7'
CHEMBL350675	18123
CHEMBL1559953	111334
CHEMBL160213	35445
CHEMBL1457753	115634
CHEMBL1370417	119822
CHEMBL1789229	138489
CHEMBL2251843	81941
CHEMBL1490502	107896
CHEMBL3234666	144300
CHEMBL1104	251408
CHEMBL1583286	109131
CHEMBL1200763	134740
CHEMBL3813878	35435
CHEMBL506	8405
CHEMBL1927837	69719
CHEMBL1394015	92982
CHEMBL402468	64215
CHEMBL167529	50642
CHEMBL1361579	109088
CHEMBL2024567	72441
CHEMBL1162278	20129
CHEMBL2135931	112616
CHEMBL122938	45129
CHEMBL1364551	51040
CHEMBL1198407	104054
CHEMBL1576499	115746
CHEMBL401798	76
CHEMBL1552426	28728
CHEMBL1442817	105505
CHEMBL3220211	95081
CHEMBL1720704	105784
CHEMBL544665	63112
CHEMBL2145410	112650
CHEMBL223737	7880
CHEMBL187835	41469
CHEMBL489068	65805
CHEMBL1200929	35176
CHEMBL114898	110162
CHEMBL3250066	79863
CHEMBL1206	313639
CHEMBL1478334	15743
CHEMBL2104220	135122
CHEMBL1464372	123328
CHEMBL1358431	92520
CHEMBL1008	3061
CHEMBL1079723	6474
CHEMBL1517556	93046
CHEMBL1884008	94934
CHEMBL3305989	87368
CHEMBL253371	518413
CHEMBL3560263	101950
CHEMBL1529350	116579
CHEMBL1563465	124989
CHEMBL3391763	93685
CHEMBL1382463	105934
CHEMBL1578490	123184
CHEMBL1421980	115505
CHEMBL377300	94562
CHEMBL1618585	103894
CHEMBL1378189	108129
CHEMBL465	66964
CHEMBL4283263	125522
CHEMBL192966	80003
CHEMBL1447683	114734
CHEMBL1502535	112744
CHEMBL185960	108579
CHEMBL1330642	109275
CHEMBL1307877	113063
CHEMBL1504033	112741
CHEMBL1782238	67545
CHEMBL399873	67894
CHEMBL1402127	114587
CHEMBL596674	92715
CHEMBL79455	40910
CHEMBL288958	50102
CHEMBL1511957	32007
CHEMBL450288	10070
CHEMBL1923102	68928
CHEMBL1456553	105138
CHEMBL226607	65888
CHEMBL1486990	107404
CHEMBL1453592	105456
CHEMBL488436	91419
CHEMBL1321885	105783
CHEMBL404116	69136
CHEMBL90472	92163
CHEMBL1306502	111219
CHEMBL1340915	113194
CHEMBL2110734	94552
CHEMBL2132520	96046
CHEMBL1620108	105293
CHEMBL39	28790
CHEMBL3189011	35001
CHEMBL233632	88868
CHEMBL1595905	105052
CHEMBL1240977	135610
CHEMBL1528672	93542
CHEMBL1500790	107926
CHEMBL1000	3561
CHEMBL1527943	108592
CHEMBL170934	87123
CHEMBL2133330	117320
CHEMBL1408115	107405
CHEMBL3182638	111603
CHEMBL1200661	31731
CHEMBL2112172	5358
CHEMBL2104127	60054
CHEMBL1329390	120646
CHEMBL585	9671
CHEMBL3317781	17576
CHEMBL165064	1579
CHEMBL1456973	93188
CHEMBL2286469	4314
CHEMBL1818220	69301
CHEMBL1535342	15932
CHEMBL1363536	112190
CHEMBL257975	17719
CHEMBL3183573	34118
CHEMBL275084	43253
CHEMBL275084	34795
CHEMBL1589677	117199
CHEMBL1367032	105092
CHEMBL25619	2706
CHEMBL501991	69444
CHEMBL1591725	134763
CHEMBL3577211	67337
CHEMBL3120654	10278
CHEMBL1372550	112718
CHEMBL239156	74957
CHEMBL169601	92817
CHEMBL1615780	135480
CHEMBL478945	62416
CHEMBL160629	135578
CHEMBL1488173	116785
CHEMBL387737	3947
CHEMBL1623222	103847
CHEMBL1982812	95253
CHEMBL1429682	112720
CHEMBL3707371	135995
CHEMBL1911840	69056
CHEMBL423192	338412
CHEMBL1231562	41254
CHEMBL1462247	120518
CHEMBL1589733	92758
CHEMBL2143993	98837
CHEMBL3245366	36394
CHEMBL2110739	134764
CHEMBL2140610	130076
CHEMBL134886	17590
CHEMBL1200988	6818
CHEMBL1611590	82448
CHEMBL1573900	91028
CHEMBL283639	3846
CHEMBL3707333	30178
CHEMBL401874	39506
CHEMBL1318068	91684
CHEMBL485737	69129
CHEMBL1601133	91728
CHEMBL2104758	135607
CHEMBL2042122	76611
CHEMBL196105	143265
CHEMBL428786	82500
CHEMBL3186091	131083
CHEMBL339427	9774
CHEMBL1540503	109091
CHEMBL1472481	112162
CHEMBL398615	135726
CHEMBL194014	32063
CHEMBL1607084	116152
CHEMBL521361	6656
CHEMBL1431520	121695
CHEMBL346919	2781
CHEMBL1541367	93669
CHEMBL1200948	35030
CHEMBL424278	90748
CHEMBL425294	125674
CHEMBL1222059	21374
CHEMBL261919	27928
CHEMBL3392933	141488
CHEMBL1128	4759
CHEMBL1448854	120508
CHEMBL2104544	135284
CHEMBL1179605	35420
CHEMBL1726258	92266
CHEMBL3912683	66348
CHEMBL507100	9509
CHEMBL2106269	134878
CHEMBL2132498	96553
CHEMBL1541499	121256
CHEMBL170721	17158
CHEMBL1699681	124381
CHEMBL1398373	32011
CHEMBL364713	73237
CHEMBL1348608	105918
CHEMBL2141669	95932
CHEMBL2251587	8523
CHEMBL1332550	107418
CHEMBL1492500	36803
CHEMBL1511627	112221
CHEMBL465226	65954
CHEMBL226588	67408
CHEMBL1908316	134785
CHEMBL1904815	83453
CHEMBL1384561	107553
CHEMBL1889969	81955
CHEMBL1568979	114901
CHEMBL460230	83082
CHEMBL2143984	125992
CHEMBL1585437	105726
CHEMBL566	17568
CHEMBL1421347	104922
CHEMBL3183626	127132
CHEMBL2104218	134873
CHEMBL1256669	81847
CHEMBL1477488	105412
CHEMBL1598083	115477
CHEMBL2361301	32004
CHEMBL3560583	101499
CHEMBL70352	94775
CHEMBL1221832	141412
CHEMBL1221864	31437
CHEMBL1523	31920
CHEMBL503075	610092
CHEMBL1510566	114543
CHEMBL1214066	94307
CHEMBL1835443	69705
CHEMBL1619010	104066
CHEMBL14370	91710
CHEMBL1201081	6890
CHEMBL1200790	31837
CHEMBL1926697	69722
CHEMBL1271323	92383
CHEMBL1719608	123919
CHEMBL3185688	67890
CHEMBL382541	34052
CHEMBL1403458	105392
CHEMBL1379072	105192
CHEMBL828	37931
CHEMBL1319177	116329
CHEMBL1909080	36385
CHEMBL451050	66773
CHEMBL1412019	109370
CHEMBL90017	10335
CHEMBL1356	113455
CHEMBL2142191	112536
CHEMBL1689077	69947
CHEMBL2357864	102756
CHEMBL148072	123217
CHEMBL46740	135947
CHEMBL1631975	70296
CHEMBL1449514	120507
CHEMBL1539561	108175
CHEMBL1411878	105635
CHEMBL2271594	83261
CHEMBL1240756	123354
CHEMBL1343351	111274
CHEMBL127508	93706
CHEMBL1911139	69341
CHEMBL1588716	117147
CHEMBL305195	92897
CHEMBL3099359	28187
CHEMBL439056	65368
CHEMBL1474486	145084
CHEMBL576383	52511
CHEMBL501134	34970
CHEMBL1372895	121413
CHEMBL1583078	114645
CHEMBL7010	134895
CHEMBL1602567	115059
CHEMBL1429362	108473
CHEMBL413297	6714
CHEMBL125	75283
CHEMBL3183658	31649
CHEMBL1299745	116710
CHEMBL449207	9913
CHEMBL1476463	78012
CHEMBL3989519	31520
CHEMBL183491	62965
CHEMBL1324690	115051
CHEMBL1361128	116861
CHEMBL3561903	91758
CHEMBL3349847	80005
CHEMBL1289	5614
CHEMBL1609937	111256
CHEMBL3183303	99217
CHEMBL27769	16330
CHEMBL574817	17985
CHEMBL1254416	81240
CHEMBL563621	65381
CHEMBL1306565	52101
CHEMBL532318	92233
CHEMBL2137016	96730
CHEMBL1375795	139414
CHEMBL1782852	67607
CHEMBL1332293	120424
CHEMBL1951870	67535
CHEMBL3183964	82454
CHEMBL1877670	85641
CHEMBL1505277	114224
CHEMBL1234578	44188
CHEMBL1965934	68741
CHEMBL1453357	108059
CHEMBL6608	124964
CHEMBL1569296	121704
CHEMBL1536172	107893
CHEMBL1469806	105004
CHEMBL1908394	91333
CHEMBL1929044	69085
CHEMBL1489695	117254
CHEMBL2361268	127496
CHEMBL470981	69558
CHEMBL14253	15347
CHEMBL173898	1296
CHEMBL1576423	94237
CHEMBL3182469	100879
CHEMBL527	8249
CHEMBL1088844	93748
CHEMBL91867	90180
CHEMBL470323	149957
CHEMBL3902627	92954
CHEMBL1590135	46705
CHEMBL1527882	109136
CHEMBL1765292	135239
CHEMBL525778	9630
CHEMBL1899595	92249
CHEMBL1426630	121798
CHEMBL1588059	149832
CHEMBL2311074	38211
CHEMBL1870757	156286
CHEMBL893	4511
CHEMBL2362324	115882
CHEMBL527026	91415
CHEMBL1447964	115515
CHEMBL1896918	114130
CHEMBL1533422	112232
CHEMBL1605443	135608
CHEMBL1426282	107471
CHEMBL1625125	135139
CHEMBL58910	32800
CHEMBL222002	45030
CHEMBL460296	34758
CHEMBL461332	135787
CHEMBL1228	76258
CHEMBL1994739	77739
CHEMBL1928578	69623
CHEMBL387559	75487
CHEMBL2132053	95047
CHEMBL236687	10782
CHEMBL350343	94629
CHEMBL4296970	79810
CHEMBL1397260	27485
CHEMBL1606485	78105
CHEMBL566653	95296
CHEMBL1312690	109708
CHEMBL576409	38004
CHEMBL1384966	116996
CHEMBL321409	35039
CHEMBL313006	95001
CHEMBL1542048	111184
CHEMBL398769	85434
CHEMBL1454141	114831
CHEMBL1453035	120700
CHEMBL1441	4885
CHEMBL1426921	121894
CHEMBL1301482	111412
CHEMBL1482344	114916
CHEMBL1557902	117191
CHEMBL4296981	91575
CHEMBL1316	364453
CHEMBL1328708	81074
CHEMBL85251	92807
CHEMBL1360563	90116
CHEMBL134994	45296
CHEMBL301431	34607
CHEMBL541018	92925
CHEMBL1432692	116224
CHEMBL1201135	84507
CHEMBL461622	93398
CHEMBL1097909	68763
CHEMBL1823114	50945
CHEMBL1587801	117162
CHEMBL1565101	120902
CHEMBL275097	22998
CHEMBL63677	8881
CHEMBL1477249	107226
CHEMBL2356313	98444
CHEMBL3187370	87422
CHEMBL11268	91488
CHEMBL227965	81200
CHEMBL1370648	108007
CHEMBL1378024	32066
CHEMBL1548894	149826
CHEMBL1782114	67443
CHEMBL3560173	99778
CHEMBL1689	9615
CHEMBL1079392	81471
CHEMBL1407746	107061
CHEMBL440464	138000
CHEMBL1865706	93020
CHEMBL2145201	126578
CHEMBL1774400	67310
CHEMBL488259	149965
CHEMBL1669187	70076
CHEMBL1237132	135738
CHEMBL1334552	105230
CHEMBL1300006	112801
CHEMBL3559849	104597
CHEMBL1556566	112919
CHEMBL284104	46837
CHEMBL1460191	114963
CHEMBL2228641	81842
CHEMBL1823040	69234
CHEMBL308954	63589
CHEMBL1094966	8245
CHEMBL1567187	121259
CHEMBL362945	2185
CHEMBL127300	135843
CHEMBL2105477	135832
CHEMBL3184376	101197
CHEMBL170779	61102
CHEMBL1425376	107034
CHEMBL485683	2495
CHEMBL85799	28195
CHEMBL1450607	82299
CHEMBL1521512	117247
CHEMBL1773497	67875
CHEMBL252059	83267
CHEMBL3990589	90402
CHEMBL116040	149787
CHEMBL1491735	109585
CHEMBL1668119	70136
CHEMBL1773613	68014
CHEMBL1651524	95030
CHEMBL1453098	123150
CHEMBL127516	3231
CHEMBL4060465	34195
CHEMBL559234	149996
CHEMBL475086	8908
CHEMBL7634	7851
CHEMBL1697784	50894
CHEMBL1201295	3133
CHEMBL1375743	32314
CHEMBL442915	28768
CHEMBL2449003	92712
CHEMBL1585419	93345
CHEMBL1599348	121912
CHEMBL1472183	112888
CHEMBL1643208	131165
CHEMBL283807	17345
CHEMBL314906	51581
CHEMBL1316772	82124
CHEMBL2139717	96280
CHEMBL1574910	92759
CHEMBL1863653	94858
CHEMBL1086447	58972
CHEMBL277346	83631
CHEMBL1630578	135853
CHEMBL1320720	5712
CHEMBL1190262	134712
CHEMBL351132	15890
CHEMBL1812661	40520
CHEMBL1384742	109448
CHEMBL1641857	70390
CHEMBL452201	10083
CHEMBL124660	90237
CHEMBL1730751	121486
CHEMBL2131992	93574
CHEMBL1313214	112871
CHEMBL1669183	70176
CHEMBL1254766	29133
CHEMBL3542312	80646
CHEMBL1456711	93089
CHEMBL1529132	115670
CHEMBL3559944	117616
CHEMBL2229450	52086
CHEMBL1422024	121064
CHEMBL506976	27871
CHEMBL116430	86012
CHEMBL1201112	63612
CHEMBL1388596	121495
CHEMBL1467020	120741
CHEMBL1585030	105719
CHEMBL3181904	36281
CHEMBL3189080	129326
CHEMBL1551724	28498
CHEMBL1558455	117056
CHEMBL1619093	103936
CHEMBL1400196	92942
CHEMBL296468	91399
CHEMBL1651034	70459
CHEMBL496487	66022
CHEMBL1229848	28284
CHEMBL1407645	3291
CHEMBL1458023	112899
CHEMBL329137	18228
CHEMBL522579	90544
CHEMBL1488909	105110
CHEMBL3251855	34818
CHEMBL2104751	135449
CHEMBL460237	137808
CHEMBL1326877	34208
CHEMBL1231461	47266
CHEMBL1480989	116088
CHEMBL462796	68788
CHEMBL3560125	101919
CHEMBL1089962	40595
CHEMBL213581	149858
CHEMBL444717	65676
CHEMBL1271363	70660
CHEMBL1433356	92459
CHEMBL2356122	31631
CHEMBL8483	44534
CHEMBL1533366	107506
CHEMBL1561610	112927
CHEMBL1525688	120396
CHEMBL1555364	92183
CHEMBL1385563	108264
CHEMBL481474	83993
CHEMBL591036	28510
CHEMBL1463463	122112
CHEMBL61133	16159
CHEMBL1818440	68973
CHEMBL1522322	115592
CHEMBL1527613	121603
CHEMBL1300694	105745
CHEMBL979	6761
CHEMBL1232659	42416
CHEMBL3184813	34093
CHEMBL1518159	141700
CHEMBL2287834	83523
CHEMBL2171250	59206
CHEMBL1413406	92852
CHEMBL404215	75247
CHEMBL1566794	121398
CHEMBL3973787	113373
CHEMBL1906821	104210
CHEMBL15177	6619
CHEMBL4278254	36211
CHEMBL446143	15729
CHEMBL4228385	15620
CHEMBL4228385	57440
CHEMBL3905491	28150
CHEMBL1641923	70523
CHEMBL387146	65775
CHEMBL1489157	92880
CHEMBL1354090	59261
CHEMBL1546305	114284
CHEMBL292500	94518
CHEMBL301141	40070
CHEMBL1528	28741
CHEMBL1185	10124
CHEMBL3187243	94971
CHEMBL2136514	113328
CHEMBL313244	145256
CHEMBL2227759	3629
CHEMBL2230142	15712
CHEMBL1532311	114313
CHEMBL90260	147392
CHEMBL90260	5729
CHEMBL1712751	91910
CHEMBL295124	16118
CHEMBL1463919	123279
CHEMBL1524766	112255
CHEMBL353882	76591
CHEMBL92824	104126
CHEMBL1372163	123372
CHEMBL506679	66052
CHEMBL1668789	70171
CHEMBL3764379	59226
CHEMBL512400	4790
CHEMBL134342	30314
CHEMBL1527098	122024
CHEMBL3186829	112482
CHEMBL1774510	67965
CHEMBL1537920	111255
CHEMBL1583248	116733
CHEMBL1380882	109389
CHEMBL2142490	106199
CHEMBL1595862	121454
CHEMBL1377895	121619
CHEMBL55044	75013
CHEMBL1200751	31822
CHEMBL2105573	39348
CHEMBL1429763	109258
CHEMBL1606101	71419
CHEMBL1370573	108402
CHEMBL1536625	108063
CHEMBL2251601	91110
CHEMBL3182004	81817
CHEMBL1201746	71223
CHEMBL2106115	31337
CHEMBL1499293	105480
CHEMBL1545973	114925
CHEMBL969	8362
CHEMBL1878821	121092
CHEMBL497001	73222
CHEMBL1397202	31995
CHEMBL230128	4747
CHEMBL1319028	108406
CHEMBL1500616	113082
CHEMBL1469	41500
CHEMBL1520533	109692
CHEMBL1891512	39381
CHEMBL184574	65480
CHEMBL1934276	69139
CHEMBL3889740	141316
CHEMBL4224992	139305
CHEMBL1412298	120035
CHEMBL1201356	92607
CHEMBL3184167	126633
CHEMBL1550188	121233
CHEMBL455706	135356
CHEMBL1412814	112324
CHEMBL1773931	68007
CHEMBL438956	9191
CHEMBL218538	65590
CHEMBL1306137	116815
CHEMBL3188753	96939
CHEMBL362148	40889
CHEMBL1509	50838
CHEMBL1520438	107149
CHEMBL1365576	82162
CHEMBL429852	47417
CHEMBL484220	66291
CHEMBL517757	7512
CHEMBL44641	142468
CHEMBL103469	109531
CHEMBL2164628	132659
CHEMBL3348945	93988
CHEMBL1235782	9200
CHEMBL1579182	113071
CHEMBL397686	77967
CHEMBL2269051	81592
CHEMBL3397815	80786
CHEMBL1298	134080
CHEMBL1708	7944
CHEMBL2220661	93068
CHEMBL44011	36696
CHEMBL1797769	67625
CHEMBL460366	112284
CHEMBL1078233	51990
CHEMBL1201011	8714
CHEMBL1232770	42646
CHEMBL505251	28064
CHEMBL1200449	9669
CHEMBL1368758	92763
CHEMBL355001	29368
CHEMBL2048846	93581
CHEMBL1582052	107412
CHEMBL27516	35097
CHEMBL2041197	66113
CHEMBL2216825	31808
CHEMBL1594907	104946
CHEMBL1559937	107262
CHEMBL3763941	5435
CHEMBL1773215	67951
CHEMBL418509	138859
CHEMBL1485196	111288
CHEMBL464466	68381
CHEMBL1412853	93561
CHEMBL1979251	31154
CHEMBL26915	76274
CHEMBL1313348	115063
CHEMBL465718	67078
CHEMBL556578	55340
CHEMBL1354051	121904
CHEMBL115668	38366
CHEMBL1484660	123312
CHEMBL2009112	88289
CHEMBL1689176	69981
CHEMBL2104501	31229
CHEMBL1523860	107235
CHEMBL2058221	92858
CHEMBL2358604	123746
CHEMBL1782586	68096
CHEMBL284895	5854
CHEMBL2448118	145504
CHEMBL1592324	34830
CHEMBL1420069	109383
CHEMBL366277	9961
CHEMBL1391326	76597
CHEMBL76725	134871
CHEMBL1391	34211
CHEMBL3114107	83644
CHEMBL274070	80755
CHEMBL81880	87346
CHEMBL475251	91348
CHEMBL317229	92975
CHEMBL299099	132625
CHEMBL1593717	93167
CHEMBL1797762	67632
CHEMBL1907383	104083
CHEMBL2074702	2967
CHEMBL1801976	67716
CHEMBL1506331	120839
CHEMBL1389608	114287
CHEMBL443119	546807
CHEMBL507795	78884
CHEMBL1372399	108050
CHEMBL1784265	68054
CHEMBL2435957	65634
CHEMBL1873537	106358
CHEMBL1555354	94980
CHEMBL4227114	136615
CHEMBL310852	125413
CHEMBL72275	26271
CHEMBL41592	139346
CHEMBL1230831	40519
CHEMBL272093	75193
CHEMBL1891112	97025
CHEMBL2051958	51017
CHEMBL1535496	112978
CHEMBL1470755	114329
CHEMBL1240787	119863
CHEMBL550961	156321
CHEMBL1162148	4286
CHEMBL1334574	107986
CHEMBL1522523	107813
CHEMBL1533475	92698
CHEMBL2272262	82245
CHEMBL457388	143124
CHEMBL1802162	67723
CHEMBL1392355	107040
CHEMBL1379505	111465
CHEMBL1587685	108326
CHEMBL1451395	47772
CHEMBL367463	32040
CHEMBL1377554	113144
CHEMBL1584847	120820
CHEMBL88972	46865
CHEMBL1651104	70498
CHEMBL146673	46026
CHEMBL1464180	114922
CHEMBL1797299	49155
CHEMBL311226	27860
CHEMBL1484031	107679
CHEMBL57542	9041
CHEMBL1624052	94378
CHEMBL445740	10357
CHEMBL1302340	112824
CHEMBL1439153	116440
CHEMBL51	6123
CHEMBL1355196	51213
CHEMBL1437764	83719
CHEMBL28361	73617
CHEMBL1269896	92357
CHEMBL186872	94995
CHEMBL3185882	82199
CHEMBL269732	61049
CHEMBL391586	86453
CHEMBL1573083	107914
CHEMBL142348	40933
CHEMBL1321714	114380
CHEMBL603584	82814
CHEMBL206385	479
CHEMBL502755	66454
CHEMBL480671	136371
CHEMBL2106360	31668
CHEMBL2441745	149882
CHEMBL2356582	119742
CHEMBL525213	66802
CHEMBL1559685	105615
CHEMBL1420750	107748
CHEMBL1231082	40926
CHEMBL3707340	135457
CHEMBL1623450	104090
CHEMBL1592663	50213
CHEMBL461698	70641
CHEMBL333984	73451
CHEMBL1237046	63334
CHEMBL1338140	116086
CHEMBL1328271	91782
CHEMBL3314611	7988
CHEMBL331237	65310
CHEMBL3560416	108691
CHEMBL1625260	135549
CHEMBL1952387	144441
CHEMBL1321282	121205
CHEMBL3392476	91516
CHEMBL1641877	70366
CHEMBL2158899	62827
CHEMBL507	29009
CHEMBL446974	67374
CHEMBL1602297	113255
CHEMBL353846	94680
CHEMBL121087	28954
CHEMBL3559911	95390
CHEMBL1339115	121718
CHEMBL488099	68735
CHEMBL2074942	133066
CHEMBL2074942	133067
CHEMBL279956	8734
CHEMBL266497	102029
CHEMBL2105110	6370
CHEMBL1436585	91890
CHEMBL1434839	123624
CHEMBL3827456	66273
CHEMBL321820	61014
CHEMBL1459203	120020
CHEMBL1201063	8466
CHEMBL1479424	114985
CHEMBL1200848	5812
CHEMBL1572169	109241
CHEMBL1200409	60791
CHEMBL1916079	134261
CHEMBL1530705	111434
CHEMBL813	4814
CHEMBL555883	63008
CHEMBL1232416	30860
CHEMBL4297186	135706
CHEMBL1584	92293
CHEMBL2057645	27771
CHEMBL318269	35631
CHEMBL1556801	111282
CHEMBL3186751	145407
CHEMBL31399	95212
CHEMBL523896	68859
CHEMBL3930353	69178
CHEMBL1466656	105740
CHEMBL28743	16841
CHEMBL446021	82183
CHEMBL1529183	107419
CHEMBL1321305	105317
CHEMBL1534144	112420
CHEMBL1470750	107386
CHEMBL3986754	91251
CHEMBL513221	83732
CHEMBL1507306	95303
CHEMBL520853	4660
CHEMBL2362410	31760
CHEMBL1773983	67976
CHEMBL1887857	114965
CHEMBL500576	9437
CHEMBL256105	27617
CHEMBL38943	73726
CHEMBL1323453	93120
CHEMBL1335144	123446
CHEMBL3560982	102121
CHEMBL1363	408174
CHEMBL338667	93842
CHEMBL156455	34031
CHEMBL1555500	133565
CHEMBL608857	51600
CHEMBL1718699	93459
CHEMBL1444952	94098
CHEMBL1899943	96545
CHEMBL2359721	31551
CHEMBL1455229	119907
CHEMBL3184714	49150
CHEMBL1587954	108141
CHEMBL1539000	119849
CHEMBL1723079	94890
CHEMBL4297281	125492
CHEMBL501515	67989
CHEMBL518392	80902
CHEMBL388235	69135
CHEMBL495949	3329
CHEMBL1076537	82096
CHEMBL1579841	107094
CHEMBL1709779	91787
CHEMBL77520	91490
CHEMBL1464395	107277
CHEMBL1213351	51173
CHEMBL1306	82980
CHEMBL1235931	45630
CHEMBL2104591	135468
CHEMBL1410187	120706
CHEMBL2106399	34812
CHEMBL1306438	107894
CHEMBL2336641	67580
CHEMBL91777	92809
CHEMBL1460059	109633
CHEMBL1221610	75021
CHEMBL1406770	108374
CHEMBL1533590	116979
CHEMBL1525066	104942
CHEMBL613	71311
CHEMBL2357894	112077
CHEMBL1401007	109311
CHEMBL361501	91194
CHEMBL1347854	105551
CHEMBL2110368	31279
CHEMBL2219425	90930
CHEMBL1516900	121944
CHEMBL261514	31825
CHEMBL1462873	105617
CHEMBL1420829	93471
CHEMBL277120	108599
CHEMBL167911	34690
CHEMBL4070777	82287
CHEMBL1982613	144113
CHEMBL1350545	107777
CHEMBL159706	136552
CHEMBL1340793	28738
CHEMBL1179735	85266
CHEMBL3184298	129421
CHEMBL73234	94484
CHEMBL1341431	109687
CHEMBL1692	5882
CHEMBL1270607	93162
CHEMBL1464477	107353
CHEMBL443728	36276
CHEMBL541230	34237
CHEMBL1641899	70485
CHEMBL1201218	53654
CHEMBL4203883	149925
CHEMBL1773141	68264
CHEMBL1615369	70743
CHEMBL1359280	112735
CHEMBL518356	65555
CHEMBL444480	75184
CHEMBL1537969	114582
CHEMBL1423635	131239
CHEMBL1470946	113000
CHEMBL1555519	117022
CHEMBL349641	92075
CHEMBL97698	94370
CHEMBL2142395	98532
CHEMBL3287577	67416
CHEMBL3321991	141424
CHEMBL4208954	2638
CHEMBL1618471	131235
CHEMBL322079	84582
CHEMBL1368363	107588
CHEMBL2362357	102308
CHEMBL1539793	120763
CHEMBL3185229	86345
CHEMBL28324	131159
CHEMBL1824865	69275
CHEMBL1802676	76955
CHEMBL1384974	94961
CHEMBL1558978	105833
CHEMBL581476	93154
CHEMBL1352682	114417
CHEMBL507688	77153
CHEMBL1459449	120666
CHEMBL1424928	121047
CHEMBL2355416	100382
CHEMBL1928585	69637
CHEMBL105	27504
CHEMBL1345749	104905
CHEMBL76961	64041
CHEMBL1201165	8716
CHEMBL1600139	108205
CHEMBL1423429	108575
CHEMBL1689210	69965
CHEMBL3182395	91423
CHEMBL3351027	19702
CHEMBL1618061	70645
CHEMBL1454770	121519
CHEMBL1496969	120626
CHEMBL2324868	35085
CHEMBL1531603	94240
CHEMBL250785	80805
CHEMBL226969	38451
CHEMBL190677	17682
CHEMBL1573646	107852
CHEMBL472940	101355
CHEMBL1529335	122160
CHEMBL1625751	103987
CHEMBL259223	78277
CHEMBL1330682	116639
CHEMBL507419	135328
CHEMBL1531137	107031
CHEMBL1231418	19371
CHEMBL1494159	92527
CHEMBL2106317	31700
CHEMBL315140	84448
CHEMBL2140857	120352
CHEMBL233406	32149
CHEMBL1221722	75813
CHEMBL122617	10319
CHEMBL1905358	95240
CHEMBL380183	74553
CHEMBL15571	46077
CHEMBL15571	35550
CHEMBL1380591	107104
CHEMBL255668	80819
CHEMBL3144083	42495
CHEMBL3187323	156492
CHEMBL1375255	109810
CHEMBL1970879	91457
CHEMBL1493791	107425
CHEMBL2362165	122294
CHEMBL1413033	123300
CHEMBL251229	132718
CHEMBL187044	9371
CHEMBL1881674	39329
CHEMBL1200962	31368
CHEMBL1605614	117005
CHEMBL2106599	135216
CHEMBL85139	8922
CHEMBL1790205	81470
CHEMBL1507567	34655
CHEMBL1338413	114857
CHEMBL1878071	81749
CHEMBL1618597	135013
CHEMBL3184174	93787
CHEMBL1567841	121062
CHEMBL1347786	117062
CHEMBL186537	29449
CHEMBL1439973	134813
CHEMBL8260	2979
CHEMBL93112	36439
CHEMBL3187874	127159
CHEMBL55743	16259
CHEMBL1230135	39900
CHEMBL1230135	147376
CHEMBL1378976	121939
CHEMBL1346029	105424
CHEMBL2132018	95406
CHEMBL1455835	93985
CHEMBL85109	34320
CHEMBL2359567	100481
CHEMBL1801949	67557
CHEMBL45079	81599
CHEMBL2356468	127996
CHEMBL3301681	91780
CHEMBL1326499	92621
CHEMBL346977	135616
CHEMBL1373719	114722
CHEMBL3250358	79871
CHEMBL608847	94765
CHEMBL3286830	143117
CHEMBL1669123	76237
CHEMBL444299	38691
CHEMBL445727	138831
CHEMBL2251732	39327
CHEMBL97162	90681
CHEMBL1456645	109646
CHEMBL514409	70726
CHEMBL250711	31883
CHEMBL1426814	109565
CHEMBL33884	73380
CHEMBL1480058	112400
CHEMBL3314497	2382
CHEMBL1340108	114283
CHEMBL1408995	92271
CHEMBL452241	108067
CHEMBL1387615	109124
CHEMBL124881	144094
CHEMBL1232392	42170
CHEMBL3303111	38491
CHEMBL517169	137985
CHEMBL1363589	95247
CHEMBL1697794	135719
CHEMBL1241	9741
CHEMBL1095282	135570
CHEMBL1440284	107569
CHEMBL2144455	97023
CHEMBL334918	99
CHEMBL1730774	123375
CHEMBL596509	92780
CHEMBL446492	15754
CHEMBL783	31897
CHEMBL2334454	88158
CHEMBL1333752	109764
CHEMBL3183193	31370
CHEMBL3560500	119199
CHEMBL3707231	135986
CHEMBL1594540	107190
CHEMBL1510141	120464
CHEMBL504722	67411
CHEMBL1324034	107537
CHEMBL1373467	53074
CHEMBL452979	31788
CHEMBL2139100	92766
CHEMBL1560043	114876
CHEMBL3144027	17802
CHEMBL1506259	114880
CHEMBL116541	105025
CHEMBL1086440	94759
CHEMBL1384293	105693
CHEMBL159096	92194
CHEMBL1200382	52715
CHEMBL470671	4867
CHEMBL501685	132389
CHEMBL1782125	68065
CHEMBL1339654	114695
CHEMBL1543973	131995
CHEMBL3809007	69791
CHEMBL1419186	116722
CHEMBL1320139	29671
CHEMBL454431	67898
CHEMBL1873292	93690
CHEMBL42013	31725
CHEMBL1197	34791
CHEMBL1352844	92979
CHEMBL1214186	45453
CHEMBL1609391	109773
CHEMBL1627947	79419
CHEMBL307739	135306
CHEMBL1346307	107300
CHEMBL1371367	116172
CHEMBL3989555	31805
CHEMBL399538	94501
CHEMBL1607698	114697
CHEMBL3342104	140243
CHEMBL1531556	125429
CHEMBL1588468	113062
CHEMBL1817899	81324
CHEMBL1373658	107968
CHEMBL2362024	130426
CHEMBL1419686	114502
