id	reversible	fast	lowerFluxBound	upperFluxBound
R_3HDECECRNtr	true	false	FB1N1000	FB3N1000
R_3HEXDCRNtr	true	false	FB1N1000	FB3N1000
R_3IVCRNtr	true	false	FB1N1000	FB3N1000
R_3OCTDEC2CRNtr	true	false	FB1N1000	FB3N1000
R_3OCTDECCRNtr	true	false	FB1N1000	FB3N1000
R_3OCTDECE1CRNtr	true	false	FB1N1000	FB3N1000
R_3TDCRNtr	true	false	FB1N1000	FB3N1000
R_3TETD7ECOACRNtr	true	false	FB1N1000	FB3N1000
R_3THEXDDCOACRNtr	true	false	FB1N1000	FB3N1000
R_3TTETDDCOACRNtr	true	false	FB1N1000	FB3N1000
R_ACRNtr	true	false	FB1N1000	FB3N1000
R_C101CRNtr	true	false	FB1N1000	FB3N1000
R_C10CRNtr	true	false	FB1N1000	FB3N1000
R_C10DCtr	true	false	FB1N1000	FB3N1000
R_C12DCtr	true	false	FB1N1000	FB3N1000
R_C16DCtr	true	false	FB1N1000	FB3N1000
R_C3DCtr	true	false	FB1N1000	FB3N1000
R_C4CRNtr	true	false	FB1N1000	FB3N1000
R_C4DCtr	true	false	FB1N1000	FB3N1000
R_C51CRNtr	true	false	FB1N1000	FB3N1000
R_C5DCtr	true	false	FB1N1000	FB3N1000
R_C6CRNtr	true	false	FB1N1000	FB3N1000
R_C6DCtr	true	false	FB1N1000	FB3N1000
R_C81CRNtr	true	false	FB1N1000	FB3N1000
R_C8CRNtr	true	false	FB1N1000	FB3N1000
R_C8DCtr	true	false	FB1N1000	FB3N1000
R_DDECCRNtr	true	false	FB1N1000	FB3N1000
R_DDECE1CRNtr	true	false	FB1N1000	FB3N1000
R_DECDICRNtr	true	false	FB1N1000	FB3N1000
R_ELAIDCRNtr	true	false	FB1N1000	FB3N1000
R_HDCECRNtr	true	false	FB1N1000	FB3N1000
R_IVCRNtr	true	false	FB1N1000	FB3N1000
R_LNELDCCRNtr	true	false	FB1N1000	FB3N1000
R_LNLCCRNtr	true	false	FB1N1000	FB3N1000
R_ODECRNtr	true	false	FB1N1000	FB3N1000
R_PCRNtr	true	false	FB1N1000	FB3N1000
R_PMTCRNtr	true	false	FB1N1000	FB3N1000
R_STCRNtr	true	false	FB1N1000	FB3N1000
R_TETDEC2CRntr	true	false	FB1N1000	FB3N1000
R_TETDECE1CRNtr	true	false	FB1N1000	FB3N1000
R_TTDCRNtr	true	false	FB1N1000	FB3N1000
R_EX_sphmyln_hs__91__e__93__	true	false	FB1N1000	FB3N1000
R_XOLEST183tl	true	false	FB1N1000	FB3N1000
R_XOLEST182tl	true	false	FB1N1000	FB3N1000
R_XOLEST181tl	true	false	FB1N1000	FB3N1000
R_XOLEST205tl	true	false	FB1N1000	FB3N1000
R_XOLEST204tl	true	false	FB1N1000	FB3N1000
R_XOLEST226tl	true	false	FB1N1000	FB3N1000
R_BGLYtm	true	false	FB1N1000	FB3N1000
R_PHEACGLYtm	true	false	FB1N1000	FB3N1000
R_HXAt1	true	false	FB1N1000	FB3N1000
R_HXAt2	true	false	FB1N1000	FB3N1000
R_HXAt3	true	false	FB1N1000	FB3N1000
R_EX_hxa__91__e__93__	true	false	FB1N1000	FB3N1000
R_TTDCEAc	false	false	FB2N0	FB3N1000
R_PACCOALm	false	false	FB2N0	FB3N1000
R_PACALDtm	true	false	FB1N1000	FB3N1000
R_BZtm	true	false	FB1N1000	FB3N1000
R_GNCORE1te	true	false	FB1N1000	FB3N1000
R_LHCYSTIN	true	false	FB1N1000	FB3N1000
R_LHCYSTINt	true	false	FB1N1000	FB3N1000
R_EX_Lhcystin__91__e__93__	true	false	FB1N1000	FB3N1000
R_PA_HStm	true	false	FB1N1000	FB3N1000
R_r2514e	true	false	FB1N1000	FB3N1000
R_r2514m	true	false	FB1N1000	FB3N1000
R_FAS180	false	false	FB2N0	FB3N1000
R_3MOXTYRESSte	false	false	FB2N0	FB3N1000
R_5AOPt2	false	false	FB2N0	FB3N1000
R_ACNAMt2	false	false	FB2N0	FB3N1000
R_BANDMT	true	false	FB1N1000	FB3N1000
R_C181CPT2rbc	true	false	FB1N1000	FB3N1000
R_CA2t	true	false	FB1N1000	FB3N1000
R_DKMPPD2	false	false	FB2N0	FB3N1000
R_DKMPPD3	false	false	FB2N0	FB3N1000
R_GTHOXti2	false	false	FB2N0	FB3N1000
R_HCYSte	true	false	FB1N1000	FB3N1000
R_NORMETEVESSte	false	false	FB2N0	FB3N1000
R_OROte	false	false	FB2N0	FB3N1000
R_PPPGOc	false	false	FB2N0	FB3N1000
R_SPRMt2r	true	false	FB1N1000	FB3N1000
R_The	true	false	FB1N1000	FB3N1000
R_THMMPtrbc	true	false	FB1N1000	FB3N1000
R_THMtrbc	true	false	FB1N1000	FB3N1000
R_UGT1A10c	true	false	FB1N1000	FB3N1000
R_ACGALtr	false	false	FB2N0	FB3N1000
R_ACNAMtr	false	false	FB2N0	FB3N1000
R_CORE4t	false	false	FB2N0	FB3N1000
R_CORE5t	false	false	FB2N0	FB3N1000
R_CORE7t	false	false	FB2N0	FB3N1000
R_CORE8t	false	false	FB2N0	FB3N1000
R_DST_ANTIGENt	false	false	FB2N0	FB3N1000
R_GALAMtr	true	false	FB1N1000	FB3N1000
R_MK10t	true	false	FB1N1000	FB3N1000
R_MK11t	true	false	FB1N1000	FB3N1000
R_MK7t	true	false	FB1N1000	FB3N1000
R_MK9t	true	false	FB1N1000	FB3N1000
R_S2L2N2M2Mt	true	false	FB1N1000	FB3N1000
R_STN_ANTIGENt	false	false	FB2N0	FB3N1000
R_EX_core4__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_f1a__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_galam__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_gncore1__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_mqn10__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_mqn11__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_mqn7__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_mqn9__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_s2l2n2m2m__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_lpam__91__e__93__	true	false	FB1N1000	FB3N1000
R_LPAMt	true	false	FB1N1000	FB3N1000
R_EX_acgal__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_acnam__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_pcreat__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_HC00342__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_C08261__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_pa_hs__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_CE2934__91__e__93__	true	false	FB1N1000	FB3N1000
R_F1Ate	true	false	FB1N1000	FB3N1000
R_F1Ate2	true	false	FB1N1000	FB3N1000
R_GNCORE1t	true	false	FB1N1000	FB3N1000
R_34HPLtm	true	false	FB1N1000	FB3N1000
R_3HMPtm	false	false	FB2N0	FB3N1000
R_3HPPtm	true	false	FB1N1000	FB3N1000
R_ACGLUtm	true	false	FB1N1000	FB3N1000
R_LPAMtm	false	false	FB2N0	FB3N1000
R_r2535m	true	false	FB1N1000	FB3N1000
R_PGP_hs_tm	true	false	FB1N1000	FB3N1000
R_CE2934t	true	false	FB1N1000	FB3N1000
R_C02592tx	true	false	FB1N1000	FB3N1000
R_PROSTGE2t2r	true	false	FB1N1000	FB3N1000
R_PROSTGE2t2m	true	false	FB1N1000	FB3N1000
R_ESTRr	false	false	FB2N0	FB3N1000
R_ESTR2r	false	false	FB2N0	FB3N1000
R_LTHSTRLtr	true	false	FB1N1000	FB3N1000
R_PGLYCtm	true	false	FB1N1000	FB3N1000
R_DXTRNt	true	false	FB1N1000	FB3N1000
R_EX_dxtrn__91__e__93__	true	false	FB1N1000	FB3N1000
R_DHCHOLESTANATEATP	false	false	FB2N0	FB3N1000
R_DHCHOLESTANATEt	true	false	FB1N1000	FB3N1000
R_EX_dhcholestanate__91__e__93__	true	false	FB1N1000	FB3N1000
R_THCHOLSTOICATP	false	false	FB2N0	FB3N1000
R_THCHOLSTOICt	true	false	FB1N1000	FB3N1000
R_EX_thcholstoic__91__e__93__	true	false	FB1N1000	FB3N1000
R_XOL7AH3ATP	false	false	FB2N0	FB3N1000
R_XOL7AH3t	true	false	FB1N1000	FB3N1000
R_EX_xol7ah3__91__e__93__	true	false	FB1N1000	FB3N1000
R_XOL7AONEATP	false	false	FB2N0	FB3N1000
R_XOL7AONEt	true	false	FB1N1000	FB3N1000
R_EX_xol7aone__91__e__93__	true	false	FB1N1000	FB3N1000
R_XOLDIOLONEATP	false	false	FB2N0	FB3N1000
R_EX_xoldiolone__91__e__93__	true	false	FB1N1000	FB3N1000
R_7KILTCHOLATP	false	false	FB2N0	FB3N1000
R_7KILTCHOLt	true	false	FB1N1000	FB3N1000
R_EX_7klitchol__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_2obut__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_glutar__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_glcn__91__e__93__	true	false	FB1N1000	FB3N1000
R_ACCOAL	false	false	FB2N0	FB3N1000
R_ADNCNT3tc	true	false	FB1N1000	FB3N1000
R_BUTt2r	true	false	FB1N1000	FB3N1000
R_CYTDt2r	true	false	FB1N1000	FB3N1000
R_DUTPDP	false	false	FB2N0	FB3N1000
R_EHGLAT	false	false	FB2N0	FB3N1000
R_EX_fum__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_glyleu__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_glyphe__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_glypro__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_mal_L__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_ppi__91__e__93__	true	false	FB1N1000	FB3N1000
R_FCLTc	false	false	FB2N0	FB3N1000
R_FERO	false	false	FB2N0	FB3N1000
R_FRTT	false	false	FB2N0	FB3N1000
R_FT	false	false	FB2N0	FB3N1000
R_GALt2_2	true	false	FB1N1000	FB3N1000
R_GLYLEUHYDROc	true	false	FB1N1000	FB3N1000
R_GLYLEUPEPT1tc	false	false	FB2N0	FB3N1000
R_GLYPHEHYc	true	false	FB1N1000	FB3N1000
R_GLYPROPRO1c	true	false	FB1N1000	FB3N1000
R_INSt2	true	false	FB1N1000	FB3N1000
R_PPNCL3	false	false	FB2N0	FB3N1000
R_THMDt2r	true	false	FB1N1000	FB3N1000
R_URIt2r	true	false	FB1N1000	FB3N1000
R_EX_ind3ac__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_nh4__91__e__93__	true	false	FB1N1000	FB3N1000
R_CITL	false	false	FB2N0	FB3N1000
R_EX_galt__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_glcr__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_glcur__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_malthx__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_ptrc__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_spmd__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_xan__91__e__93__	true	false	FB1N1000	FB3N1000
R_MICITDr	true	false	FB1N1000	FB3N1000
R_OAADC	false	false	FB2N0	FB3N1000
R_EX_4hbz__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_34dhpha__91__e__93__	true	false	FB1N1000	FB3N1000
R_THMt3	true	false	FB1N1000	FB3N1000
R_EX_mqn8__91__e__93__	true	false	FB1N1000	FB3N1000
R_MK8t	true	false	FB1N1000	FB3N1000
R_EX_indole__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_ch4s__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_phpyr__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_tym__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_2hyoxplac__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_lanost__91__e__93__	true	false	FB1N1000	FB3N1000
R_PHPYRte	true	false	FB1N1000	FB3N1000
R_PHPYRtm	true	false	FB1N1000	FB3N1000
R_3MOX4HOXMtm	false	false	FB2N0	FB3N1000
R_3MOX4HOXMte	false	false	FB2N0	FB3N1000
R_EX_3mox4hoxm__91__e__93__	true	false	FB1N1000	FB3N1000
R_GLXte	false	false	FB2N0	FB3N1000
R_EX_glx__91__e__93__	true	false	FB1N1000	FB3N1000
R_CE4970tm	false	false	FB2N0	FB3N1000
R_CE4970te	true	false	FB1N1000	FB3N1000
R_EX_CE4970__91__e__93__	true	false	FB1N1000	FB3N1000
R_CE2026tm	false	false	FB2N0	FB3N1000
R_CE2026te	true	false	FB1N1000	FB3N1000
R_EX_CE2026__91__e__93__	true	false	FB1N1000	FB3N1000
R_CE4968tm	false	false	FB2N0	FB3N1000
R_CE4968te	true	false	FB1N1000	FB3N1000
R_EX_CE4968__91__e__93__	true	false	FB1N1000	FB3N1000
R_ACTYRm	false	false	FB2N0	FB3N1000
R_ACTYRtc	false	false	FB2N0	FB3N1000
R_ACTYRte	false	false	FB2N0	FB3N1000
R_EX_actyr__91__e__93__	true	false	FB1N1000	FB3N1000
R_SUCACETATc	false	false	FB2N0	FB3N1000
R_SUCACETATALTc	false	false	FB2N0	FB3N1000
R_SUCACETOc	false	false	FB2N0	FB3N1000
R_SUCACETOte	false	false	FB2N0	FB3N1000
R_EX_sucaceto__91__e__93__	true	false	FB1N1000	FB3N1000
R_VANILPYRc	true	false	FB1N1000	FB3N1000
R_VANILLACc	true	false	FB1N1000	FB3N1000
R_CE2176tm	false	false	FB2N0	FB3N1000
R_NACVANALAm	false	false	FB2N0	FB3N1000
R_NACVANALAtm	false	false	FB2N0	FB3N1000
R_NACVANALAte	false	false	FB2N0	FB3N1000
R_VANILLACte	false	false	FB2N0	FB3N1000
R_EX_vanillac__91__e__93__	true	false	FB1N1000	FB3N1000
R_EX_nacvanala__91__e__93__	true	false	FB1N1000	FB3N1000
R_2H3MVc	true	false	FB1N1000	FB3N1000
R_2H3MVte	true	false	FB1N1000	FB3N1000
R_EX_2h3mv__91__e__93__	true	false	FB1N1000	FB3N1000
R_2HIVc	true	false	FB1N1000	FB3N1000
R_2HIVte	true	false	FB1N1000	FB3N1000
R_EX_2hiv__91__e__93__	true	false	FB1N1000	FB3N1000
R_2M3HBUc	false	false	FB2N0	FB3N1000
R_2M3HBUtm	false	false	FB2N0	FB3N1000
R_2M3HBUte	false	false	FB2N0	FB3N1000
R_EX_2m3hbu__91__e__93__	true	false	FB1N1000	FB3N1000
R_2M3OVCOAm	true	false	FB1N1000	FB3N1000
R_2M3OVACm	false	false	FB2N0	FB3N1000
R_2M3OVACtm	false	false	FB2N0	FB3N1000
R_2M3HVACc	true	false	FB1N1000	FB3N1000
R_2M3HVACte	false	false	FB2N0	FB3N1000
R_EX_2m3hvac__91__e__93__	true	false	FB1N1000	FB3N1000
R_3H3MGLTc	false	false	FB2N0	FB3N1000
R_3H3MGLTte	false	false	FB2N0	FB3N1000
R_EX_3h3mglt__91__e__93__	true	false	FB1N1000	FB3N1000
R_3MGLUTACc	false	false	FB2N0	FB3N1000
R_3MGLUTACtm	false	false	FB2N0	FB3N1000
R_3MGLUTACte	false	false	FB2N0	FB3N1000
R_EX_3mglutac__91__e__93__	true	false	FB1N1000	FB3N1000
R_3MGLUTRc	false	false	FB2N0	FB3N1000
R_3MGLUTRte	false	false	FB2N0	FB3N1000
R_EX_3mglutr__91__e__93__	true	false	FB1N1000	FB3N1000
R_PPIOGLYc	true	false	FB1N1000	FB3N1000
R_PPIOGLYtm	false	false	FB2N0	FB3N1000
R_PPIOGLYte	false	false	FB2N0	FB3N1000
R_EX_ppiogly__91__e__93__	true	false	FB1N1000	FB3N1000
R_MVLACc	false	false	FB2N0	FB3N1000
R_MVLACte	false	false	FB2N0	FB3N1000
R_EX_mvlac__91__e__93__	true	false	FB1N1000	FB3N1000
R_TIGGLYc	true	false	FB1N1000	FB3N1000
R_TIGGLYtm	false	false	FB2N0	FB3N1000
R_TIGGLYte	false	false	FB2N0	FB3N1000
R_EX_tiggly__91__e__93__	true	false	FB1N1000	FB3N1000
R_TD2GLTRCOAm	false	false	FB2N0	FB3N1000
R_3HGLUTCOAm	false	false	FB2N0	FB3N1000
R_3OHGLUTACm	false	false	FB2N0	FB3N1000
R_3OHGLUTACtm	false	false	FB2N0	FB3N1000
R_3OHGLUTACte	false	false	FB2N0	FB3N1000
R_3OHGLUTACOAT3t	true	false	FB1N1000	FB3N1000
R_EX_3ohglutac__91__e__93__	true	false	FB1N1000	FB3N1000
R_GLUTACOAm	false	false	FB2N0	FB3N1000
R_GLUTCONm	false	false	FB2N0	FB3N1000
R_GLUTCONtm	false	false	FB2N0	FB3N1000
R_GLUTCONte	false	false	FB2N0	FB3N1000
R_EX_glutcon__91__e__93__	true	false	FB1N1000	FB3N1000
R_3HIVAcm	false	false	FB2N0	FB3N1000
R_3HIVActm	false	false	FB2N0	FB3N1000
R_3HIVActe	false	false	FB2N0	FB3N1000
R_EX_3hivac__91__e__93__	true	false	FB1N1000	FB3N1000
R_3HADICOAx	false	false	FB2N0	FB3N1000
R_3HADPACx	false	false	FB2N0	FB3N1000
R_3HADPACtxc	false	false	FB2N0	FB3N1000
R_3HADPACte	false	false	FB2N0	FB3N1000
R_EX_3hadpac__91__e__93__	true	false	FB1N1000	FB3N1000
R_3OHSEBCOAx	false	false	FB2N0	FB3N1000
R_3OHSEBACx	false	false	FB2N0	FB3N1000
R_3OHSEBACtxc	false	false	FB2N0	FB3N1000
R_3OHSEBACte	false	false	FB2N0	FB3N1000
R_EX_3ohsebac__91__e__93__	true	false	FB1N1000	FB3N1000
R_3OHSUBCOAx	false	false	FB2N0	FB3N1000
R_3OHSUBACx	false	false	FB2N0	FB3N1000
R_3OHSUBACtxc	false	false	FB2N0	FB3N1000
R_3OHSUBACte	false	false	FB2N0	FB3N1000
R_EX_3ohsubac__91__e__93__	true	false	FB1N1000	FB3N1000
R_CAPROICc	false	false	FB2N0	FB3N1000
R_5OHHEXAc	false	false	FB2N0	FB3N1000
R_5OHHEXAte	false	false	FB2N0	FB3N1000
R_EX_5ohhexa__91__e__93__	true	false	FB1N1000	FB3N1000
R_7OHOCTAc	false	false	FB2N0	FB3N1000
R_7OHOCTAte	false	false	FB2N0	FB3N1000
R_EX_7ohocata__91__e__93__	true	false	FB1N1000	FB3N1000
R_ETHMALCOAc	false	false	FB2N0	FB3N1000
R_ETHMALACc	false	false	FB2N0	FB3N1000
R_ETHMALACte	false	false	FB2N0	FB3N1000
R_EX_ethmalac__91__e__93__	true	false	FB1N1000	FB3N1000
R_HEXGLYc	false	false	FB2N0	FB3N1000
R_HEXGLYte	false	false	FB2N0	FB3N1000
R_EX_hexgly__91__e__93__	true	false	FB1N1000	FB3N1000
R_METHSUCCOAc	false	false	FB2N0	FB3N1000
R_METHSUCC	false	false	FB2N0	FB3N1000
R_METHSUCCte	false	false	FB2N0	FB3N1000
R_EX_methsucc__91__e__93__	true	false	FB1N1000	FB3N1000
R_SUBGLYc	false	false	FB2N0	FB3N1000
R_SUBGLYte	false	false	FB2N0	FB3N1000
R_EX_subgly__91__e__93__	true	false	FB1N1000	FB3N1000
R_4OHBUTm	false	false	FB2N0	FB3N1000
R_4OHBUTtmc	false	false	FB2N0	FB3N1000
R_4OHBUTtce	false	false	FB2N0	FB3N1000
R_EX_4ohbut__91__e__93__	true	false	FB1N1000	FB3N1000
R_12HPETUPKt	false	false	FB2N0	FB3N1000
R_15HPETUPKt	false	false	FB2N0	FB3N1000
R_3AIBSYMPt	true	false	FB1N1000	FB3N1000
R_AK2LGCHOLABCt	false	false	FB2N0	FB3N1000
R_APRGSTRNABCt	false	false	FB2N0	FB3N1000
R_C14770UPKt	false	false	FB2N0	FB3N1000
R_C14771UPKt	false	false	FB2N0	FB3N1000
R_CE1243UPKt	false	false	FB2N0	FB3N1000
R_CE2510ABCt	false	false	FB2N0	FB3N1000
R_CE2537ABCt	false	false	FB2N0	FB3N1000
R_CE7082UPKt	false	false	FB2N0	FB3N1000
R_CE7172UPKt	false	false	FB2N0	FB3N1000
R_NRVNCABCt	false	false	FB2N0	FB3N1000
R_PAFABCt	false	false	FB2N0	FB3N1000
R_PAIL_hs_SECt	false	false	FB2N0	FB3N1000
R_PAILPALM_HSSECt	false	false	FB2N0	FB3N1000
R_PAILR_HSSECt	false	false	FB2N0	FB3N1000
R_PAILSTE_HSSECt	false	false	FB2N0	FB3N1000
R_PCHLN225_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOL2LINL_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOL2OLE_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOL2STE_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLAR_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLDOC_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLEIC_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLET_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLHEP_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLLINL_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLMYR_HsABCt	false	false	FB2N0	FB3N1000
R_PCHOLN15_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLN183_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLN1836_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLN19_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLN201_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLN203_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLN204_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLN205_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLN224_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLN225_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLN2254_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLN264_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLOLE_HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLPALME__45__HSABCt	false	false	FB2N0	FB3N1000
R_PCHOLSTE_HSABCt	false	false	FB2N0	FB3N1000
R_PE12_HSABCt	false	false	FB2N0	FB3N1000
R_Pe13_HSABCt	false	false	FB2N0	FB3N1000
R_PE14_HSABCt	false	false	FB2N0	FB3N1000
R_PE15_HSABCt	false	false	FB2N0	FB3N1000
R_PE161_HSABCt	false	false	FB2N0	FB3N1000
R_PE17_HSABCt	false	false	FB2N0	FB3N1000
R_PE203_HSABCt	false	false	FB2N0	FB3N1000
R_PE226_HSABCt	false	false	FB2N0	FB3N1000
R_PE2LINL_HSABCt	false	false	FB2N0	FB3N1000
R_PEAR_HSABCt	false	false	FB2N0	FB3N1000
R_PEDH203_HSABCt	false	false	FB2N0	FB3N1000
R_PELINL_HSABCt	false	false	FB2N0	FB3N1000
R_PELPALM_HSABCt	false	false	FB2N0	FB3N1000
R_PEOLE_HSABCt	false	false	FB2N0	FB3N1000
R_PEPALM_HSASBCt	false	false	FB2N0	FB3N1000
R_PESTE_HSABCt	false	false	FB2N0	FB3N1000
R_SPHMYLN_HsSECt	false	false	FB2N0	FB3N1000
R_SPHMYLN180241_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN18114_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN18115_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN18116_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN181161_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN18117_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN18118_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN181181_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN18120_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN181201_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN18121_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN18122_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN181221_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN18123_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN1824_hs_SECt	false	false	FB2N0	FB3N1000
R_SPHMYLN1825_hs_SECt	false	false	FB2N0	FB3N1000
R_3AIBt1	true	false	FB1N1000	FB3N1000
R_APRGSTRNt1e	true	false	FB1N1000	FB3N1000
R_DIGALSGALSIDEATPte	false	false	FB2N0	FB3N1000
R_PAIL_hs_t1e	false	false	FB2N0	FB3N1000
R_PAILR_HSt1e	false	false	FB2N0	FB3N1000
R_PAILPALM_HSt1e	false	false	FB2N0	FB3N1000
R_PAILSTE_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOL2LINL_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOL2OLE_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOL2STE_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLAR_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLDOC_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLEIC_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLET_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLHEP_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLLINL_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLMYR_Hst1e	false	false	FB2N0	FB3N1000
R_PCHOLN15_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLN183_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLN1836_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLN19_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLN201_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLN203_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLN204_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLN205_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLN224_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLN225_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLN2254_HSt1e	false	false	FB2N0	FB3N1000
R_PCHLN225_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLN264_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLOLE_HSt1e	false	false	FB2N0	FB3N1000
R_PEPALM_HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLPALME__45__HSt1e	false	false	FB2N0	FB3N1000
R_PCHOLSTE_HSt1e	false	false	FB2N0	FB3N1000
R_PE12_HSt1e	false	false	FB2N0	FB3N1000
R_Pe13_HSt1e	false	false	FB2N0	FB3N1000
R_PE14_HSt1e	false	false	FB2N0	FB3N1000
R_PE15_HSt1e	false	false	FB2N0	FB3N1000
R_PE161_HSt1e	false	false	FB2N0	FB3N1000
R_PE17_HSt1e	false	false	FB2N0	FB3N1000
R_PE203_HSt1e	false	false	FB2N0	FB3N1000
R_PE226_HSt1e	false	false	FB2N0	FB3N1000
R_PE2LINL_HSt1e	false	false	FB2N0	FB3N1000
R_PEAR_HSt1e	false	false	FB2N0	FB3N1000
R_PEDH203_HSt1e	false	false	FB2N0	FB3N1000
R_PELINL_HSt1e	false	false	FB2N0	FB3N1000
R_PEOLE_HSt1e	false	false	FB2N0	FB3N1000
R_PELPALM_HSt1e	false	false	FB2N0	FB3N1000
R_PESTE_HSt1e	false	false	FB2N0	FB3N1000
R_SPHMYLN_HsATPte	false	false	FB2N0	FB3N1000
R_SPHMYLN180241_hs_ATPt	false	false	FB2N0	FB3N1000
