geneID	reactionID
ENSG00000250741	R_HMR_4632
ENSG00000093072	R_HMR_4694
ENSG00000196839	R_HMR_4694
ENSG00000025708	R_HMR_4695
ENSG00000198805	R_HMR_4695
ENSG00000014257	R_HMR_4705
ENSG00000076685	R_HMR_4705
ENSG00000116981	R_HMR_4705
ENSG00000122643	R_HMR_4705
ENSG00000125458	R_HMR_4705
ENSG00000135318	R_HMR_4705
ENSG00000141698	R_HMR_4705
ENSG00000146587	R_HMR_4705
ENSG00000185013	R_HMR_4705
ENSG00000205309	R_HMR_4705
ENSG00000250741	R_HMR_4705
ENSG00000025708	R_HMR_4709
ENSG00000198805	R_HMR_4709
ENSG00000100354	R_HMR_4812
ENSG00000239900	R_HMR_4812
ENSG00000130717	R_HMR_5301
ENSG00000143179	R_HMR_5301
ENSG00000198276	R_HMR_5301
ENSG00000117592	R_HMR_6602
ENSG00000121053	R_HMR_6602
ENSG00000130508	R_HMR_6602
ENSG00000147485	R_HMR_6602
ENSG00000167419	R_HMR_6602
ENSG00000117592	R_HMR_6603
ENSG00000121053	R_HMR_6603
ENSG00000130508	R_HMR_6603
ENSG00000147485	R_HMR_6603
ENSG00000167419	R_HMR_6603
ENSG00000142185	R_HMR_7144
ENSG00000165609	R_HMR_7144
ENSG00000170222	R_HMR_7144
ENSG00000170502	R_HMR_7144
ENSG00000011052	R_HMR_4016
ENSG00000103024	R_HMR_4016
ENSG00000103202	R_HMR_4016
ENSG00000112981	R_HMR_4016
ENSG00000143156	R_HMR_4016
ENSG00000172113	R_HMR_4016
ENSG00000239672	R_HMR_4016
ENSG00000243678	R_HMR_4016
ENSG00000011052	R_HMR_4018
ENSG00000103024	R_HMR_4018
ENSG00000103202	R_HMR_4018
ENSG00000112981	R_HMR_4018
ENSG00000143156	R_HMR_4018
ENSG00000172113	R_HMR_4018
ENSG00000239672	R_HMR_4018
ENSG00000243678	R_HMR_4018
ENSG00000011052	R_HMR_4044
ENSG00000103024	R_HMR_4044
ENSG00000103202	R_HMR_4044
ENSG00000112981	R_HMR_4044
ENSG00000143156	R_HMR_4044
ENSG00000172113	R_HMR_4044
ENSG00000239672	R_HMR_4044
ENSG00000243678	R_HMR_4044
ENSG00000011052	R_HMR_4291
ENSG00000103024	R_HMR_4291
ENSG00000103202	R_HMR_4291
ENSG00000112981	R_HMR_4291
ENSG00000143156	R_HMR_4291
ENSG00000172113	R_HMR_4291
ENSG00000239672	R_HMR_4291
ENSG00000243678	R_HMR_4291
ENSG00000011052	R_HMR_4420
ENSG00000103024	R_HMR_4420
ENSG00000103202	R_HMR_4420
ENSG00000112981	R_HMR_4420
ENSG00000143156	R_HMR_4420
ENSG00000172113	R_HMR_4420
ENSG00000239672	R_HMR_4420
ENSG00000243678	R_HMR_4420
ENSG00000011052	R_HMR_4570
ENSG00000103024	R_HMR_4570
ENSG00000103202	R_HMR_4570
ENSG00000112981	R_HMR_4570
ENSG00000143156	R_HMR_4570
ENSG00000172113	R_HMR_4570
ENSG00000239672	R_HMR_4570
ENSG00000243678	R_HMR_4570
ENSG00000011052	R_HMR_4572
ENSG00000103024	R_HMR_4572
ENSG00000103202	R_HMR_4572
ENSG00000112981	R_HMR_4572
ENSG00000143156	R_HMR_4572
ENSG00000172113	R_HMR_4572
ENSG00000239672	R_HMR_4572
ENSG00000243678	R_HMR_4572
ENSG00000011052	R_HMR_4006
ENSG00000103024	R_HMR_4006
ENSG00000103202	R_HMR_4006
ENSG00000112981	R_HMR_4006
ENSG00000143156	R_HMR_4006
ENSG00000172113	R_HMR_4006
ENSG00000239672	R_HMR_4006
ENSG00000243678	R_HMR_4006
ENSG00000011052	R_HMR_4028
ENSG00000103024	R_HMR_4028
ENSG00000103202	R_HMR_4028
ENSG00000112981	R_HMR_4028
ENSG00000143156	R_HMR_4028
ENSG00000172113	R_HMR_4028
ENSG00000239672	R_HMR_4028
ENSG00000243678	R_HMR_4028
ENSG00000011052	R_HMR_4030
ENSG00000103024	R_HMR_4030
ENSG00000103202	R_HMR_4030
ENSG00000112981	R_HMR_4030
ENSG00000143156	R_HMR_4030
ENSG00000172113	R_HMR_4030
ENSG00000239672	R_HMR_4030
ENSG00000243678	R_HMR_4030
ENSG00000011052	R_HMR_4670
ENSG00000103024	R_HMR_4670
ENSG00000103202	R_HMR_4670
ENSG00000112981	R_HMR_4670
ENSG00000143156	R_HMR_4670
ENSG00000172113	R_HMR_4670
ENSG00000239672	R_HMR_4670
ENSG00000243678	R_HMR_4670
ENSG00000011052	R_HMR_4673
ENSG00000103024	R_HMR_4673
ENSG00000103202	R_HMR_4673
ENSG00000112981	R_HMR_4673
ENSG00000143156	R_HMR_4673
ENSG00000172113	R_HMR_4673
ENSG00000239672	R_HMR_4673
ENSG00000243678	R_HMR_4673
ENSG00000011052	R_HMR_4675
ENSG00000103024	R_HMR_4675
ENSG00000103202	R_HMR_4675
ENSG00000112981	R_HMR_4675
ENSG00000143156	R_HMR_4675
ENSG00000172113	R_HMR_4675
ENSG00000239672	R_HMR_4675
ENSG00000243678	R_HMR_4675
ENSG00000011052	R_HMR_6614
ENSG00000103024	R_HMR_6614
ENSG00000103202	R_HMR_6614
ENSG00000112981	R_HMR_6614
ENSG00000143156	R_HMR_6614
ENSG00000172113	R_HMR_6614
ENSG00000239672	R_HMR_6614
ENSG00000243678	R_HMR_6614
ENSG00000011052	R_HMR_6615
ENSG00000103024	R_HMR_6615
ENSG00000103202	R_HMR_6615
ENSG00000112981	R_HMR_6615
ENSG00000143156	R_HMR_6615
ENSG00000172113	R_HMR_6615
ENSG00000239672	R_HMR_6615
ENSG00000243678	R_HMR_6615
ENSG00000011052	R_HMR_6616
ENSG00000103024	R_HMR_6616
ENSG00000103202	R_HMR_6616
ENSG00000112981	R_HMR_6616
ENSG00000143156	R_HMR_6616
ENSG00000172113	R_HMR_6616
ENSG00000239672	R_HMR_6616
ENSG00000243678	R_HMR_6616
ENSG00000011052	R_HMR_4635
ENSG00000103024	R_HMR_4635
ENSG00000103202	R_HMR_4635
ENSG00000112981	R_HMR_4635
ENSG00000143156	R_HMR_4635
ENSG00000172113	R_HMR_4635
ENSG00000239672	R_HMR_4635
ENSG00000243678	R_HMR_4635
ENSG00000184470	R_HMR_3931
ENSG00000197763	R_HMR_3931
ENSG00000198431	R_HMR_3931
ENSG00000130717	R_HMR_3969
ENSG00000143179	R_HMR_3969
ENSG00000076685	R_HMR_3970
ENSG00000116981	R_HMR_3970
ENSG00000122643	R_HMR_3970
ENSG00000125458	R_HMR_3970
ENSG00000135318	R_HMR_3970
ENSG00000141698	R_HMR_3970
ENSG00000185013	R_HMR_3970
ENSG00000205309	R_HMR_3970
ENSG00000250741	R_HMR_3970
ENSG00000047230	R_HMR_4032
ENSG00000171793	R_HMR_4032
ENSG00000014257	R_HMR_4056
ENSG00000076685	R_HMR_4056
ENSG00000116981	R_HMR_4056
ENSG00000122643	R_HMR_4056
ENSG00000125458	R_HMR_4056
ENSG00000135318	R_HMR_4056
ENSG00000141698	R_HMR_4056
ENSG00000146587	R_HMR_4056
ENSG00000185013	R_HMR_4056
ENSG00000205309	R_HMR_4056
ENSG00000250741	R_HMR_4056
ENSG00000054179	R_HMR_4059
ENSG00000138185	R_HMR_4059
ENSG00000168032	R_HMR_4059
ENSG00000171302	R_HMR_4059
ENSG00000187097	R_HMR_4059
ENSG00000188833	R_HMR_4059
ENSG00000197217	R_HMR_4059
ENSG00000197586	R_HMR_4059
ENSG00000054179	R_HMR_4060
ENSG00000138185	R_HMR_4060
ENSG00000168032	R_HMR_4060
ENSG00000171302	R_HMR_4060
ENSG00000187097	R_HMR_4060
ENSG00000188833	R_HMR_4060
ENSG00000197217	R_HMR_4060
ENSG00000197586	R_HMR_4060
ENSG00000154269	R_HMR_4127
ENSG00000183828	R_HMR_4127
ENSG00000197594	R_HMR_4127
ENSG00000014257	R_HMR_4177
ENSG00000076685	R_HMR_4177
ENSG00000116981	R_HMR_4177
ENSG00000122643	R_HMR_4177
ENSG00000125458	R_HMR_4177
ENSG00000135318	R_HMR_4177
ENSG00000141698	R_HMR_4177
ENSG00000146587	R_HMR_4177
ENSG00000185013	R_HMR_4177
ENSG00000205309	R_HMR_4177
ENSG00000250741	R_HMR_4177
ENSG00000014257	R_HMR_4179
ENSG00000076685	R_HMR_4179
ENSG00000116981	R_HMR_4179
ENSG00000122643	R_HMR_4179
ENSG00000125458	R_HMR_4179
ENSG00000135318	R_HMR_4179
ENSG00000141698	R_HMR_4179
ENSG00000146587	R_HMR_4179
ENSG00000185013	R_HMR_4179
ENSG00000205309	R_HMR_4179
ENSG00000250741	R_HMR_4179
ENSG00000116199	R_HMR_4182
ENSG00000141560	R_HMR_4182
ENSG00000162408	R_HMR_4182
ENSG00000167363	R_HMR_4182
ENSG00000172456	R_HMR_4182
ENSG00000138185	R_HMR_4183
ENSG00000168032	R_HMR_4183
ENSG00000188833	R_HMR_4183
ENSG00000138185	R_HMR_4192
ENSG00000168032	R_HMR_4192
ENSG00000188833	R_HMR_4192
ENSG00000047230	R_HMR_4194
ENSG00000171793	R_HMR_4194
ENSG00000067225	R_HMR_4210
ENSG00000143627	R_HMR_4210
ENSG00000092964	R_HMR_4346
ENSG00000113657	R_HMR_4346
ENSG00000147647	R_HMR_4346
ENSG00000014257	R_HMR_4484
ENSG00000076685	R_HMR_4484
ENSG00000116981	R_HMR_4484
ENSG00000122643	R_HMR_4484
ENSG00000125458	R_HMR_4484
ENSG00000135318	R_HMR_4484
ENSG00000141698	R_HMR_4484
ENSG00000146587	R_HMR_4484
ENSG00000185013	R_HMR_4484
ENSG00000205309	R_HMR_4484
ENSG00000250741	R_HMR_4484
ENSG00000025708	R_HMR_4485
ENSG00000198805	R_HMR_4485
ENSG00000014257	R_HMR_4510
ENSG00000076685	R_HMR_4510
ENSG00000116981	R_HMR_4510
ENSG00000122643	R_HMR_4510
ENSG00000125458	R_HMR_4510
ENSG00000135318	R_HMR_4510
ENSG00000141698	R_HMR_4510
ENSG00000146587	R_HMR_4510
ENSG00000185013	R_HMR_4510
ENSG00000205309	R_HMR_4510
ENSG00000250741	R_HMR_4510
ENSG00000111732	R_HMR_4514
ENSG00000158825	R_HMR_4514
ENSG00000007001	R_HMR_4579
ENSG00000183696	R_HMR_4579
ENSG00000111732	R_HMR_4580
ENSG00000158825	R_HMR_4580
ENSG00000173627	R_HMR_4580
ENSG00000125458	R_HMR_4642
ENSG00000205309	R_HMR_4642
ENSG00000125877	R_HMR_4643
ENSG00000128951	R_HMR_4643
ENSG00000130717	R_HMR_4676
ENSG00000143179	R_HMR_4676
ENSG00000198276	R_HMR_4676
ENSG00000130717	R_HMR_5299
ENSG00000143179	R_HMR_5299
ENSG00000198276	R_HMR_5299
ENSG00000130717	R_HMR_5352
ENSG00000143179	R_HMR_5352
ENSG00000198276	R_HMR_5352
ENSG00000184470	R_HMR_5417
ENSG00000197763	R_HMR_5417
ENSG00000198431	R_HMR_5417
ENSG00000067225	R_HMR_6627
ENSG00000143627	R_HMR_6627
ENSG00000138185	R_HMR_3999
ENSG00000168032	R_HMR_3999
ENSG00000188833	R_HMR_3999
ENSG00000138185	R_HMR_4061
ENSG00000168032	R_HMR_4061
ENSG00000188833	R_HMR_4061
ENSG00000156110	R_HMR_4083
ENSG00000156136	R_HMR_4083
ENSG00000054179	R_HMR_4136
ENSG00000079805	R_HMR_4136
ENSG00000087470	R_HMR_4136
ENSG00000101210	R_HMR_4136
ENSG00000106976	R_HMR_4136
ENSG00000138185	R_HMR_4136
ENSG00000140598	R_HMR_4136
ENSG00000156508	R_HMR_4136
ENSG00000164347	R_HMR_4136
ENSG00000167658	R_HMR_4136
ENSG00000168032	R_HMR_4136
ENSG00000168827	R_HMR_4136
ENSG00000171302	R_HMR_4136
ENSG00000178952	R_HMR_4136
ENSG00000187097	R_HMR_4136
ENSG00000188833	R_HMR_4136
ENSG00000197217	R_HMR_4136
ENSG00000197586	R_HMR_4136
ENSG00000197959	R_HMR_4136
ENSG00000130717	R_HMR_4180
ENSG00000143179	R_HMR_4180
ENSG00000198276	R_HMR_4180
ENSG00000138801	R_HMR_4185
ENSG00000198682	R_HMR_4185
ENSG00000138801	R_HMR_4186
ENSG00000198682	R_HMR_4186
ENSG00000054179	R_HMR_4342
ENSG00000138185	R_HMR_4342
ENSG00000168032	R_HMR_4342
ENSG00000171302	R_HMR_4342
ENSG00000187097	R_HMR_4342
ENSG00000188833	R_HMR_4342
ENSG00000197217	R_HMR_4342
ENSG00000197586	R_HMR_4342
ENSG00000007001	R_HMR_4680
ENSG00000183696	R_HMR_4680
ENSG00000125458	R_HMR_6626
ENSG00000205309	R_HMR_6626
ENSG00000009413	R_HMR_7160
ENSG00000051341	R_HMR_7160
ENSG00000070501	R_HMR_7160
ENSG00000101751	R_HMR_7160
ENSG00000111445	R_HMR_7160
ENSG00000112941	R_HMR_7160
ENSG00000122008	R_HMR_7160
ENSG00000122678	R_HMR_7160
ENSG00000130997	R_HMR_7160
ENSG00000132382	R_HMR_7160
ENSG00000140521	R_HMR_7160
ENSG00000166169	R_HMR_7160
ENSG00000170734	R_HMR_7160
ENSG00000256525	R_HMR_7160
ENSG00000005075	R_HMR_7161
ENSG00000013503	R_HMR_7161
ENSG00000047315	R_HMR_7161
ENSG00000058600	R_HMR_7161
ENSG00000066379	R_HMR_7161
ENSG00000068654	R_HMR_7161
ENSG00000099817	R_HMR_7161
ENSG00000099821	R_HMR_7161
ENSG00000100142	R_HMR_7161
ENSG00000100413	R_HMR_7161
ENSG00000102978	R_HMR_7161
ENSG00000105258	R_HMR_7161
ENSG00000107951	R_HMR_7161
ENSG00000125630	R_HMR_7161
ENSG00000132664	R_HMR_7161
ENSG00000137054	R_HMR_7161
ENSG00000144231	R_HMR_7161
ENSG00000147669	R_HMR_7161
ENSG00000148606	R_HMR_7161
ENSG00000161980	R_HMR_7161
ENSG00000163882	R_HMR_7161
ENSG00000168002	R_HMR_7161
ENSG00000168495	R_HMR_7161
ENSG00000171453	R_HMR_7161
ENSG00000177700	R_HMR_7161
ENSG00000181222	R_HMR_7161
ENSG00000186141	R_HMR_7161
ENSG00000186184	R_HMR_7161
ENSG00000005075	R_HMR_7162
ENSG00000013503	R_HMR_7162
ENSG00000047315	R_HMR_7162
ENSG00000058600	R_HMR_7162
ENSG00000066379	R_HMR_7162
ENSG00000068654	R_HMR_7162
ENSG00000099817	R_HMR_7162
ENSG00000099821	R_HMR_7162
ENSG00000100142	R_HMR_7162
ENSG00000100413	R_HMR_7162
ENSG00000102978	R_HMR_7162
ENSG00000105258	R_HMR_7162
ENSG00000107951	R_HMR_7162
ENSG00000125630	R_HMR_7162
ENSG00000132664	R_HMR_7162
ENSG00000137054	R_HMR_7162
ENSG00000144231	R_HMR_7162
ENSG00000147669	R_HMR_7162
ENSG00000148606	R_HMR_7162
ENSG00000161980	R_HMR_7162
ENSG00000163882	R_HMR_7162
ENSG00000168002	R_HMR_7162
ENSG00000168495	R_HMR_7162
ENSG00000171453	R_HMR_7162
ENSG00000177700	R_HMR_7162
ENSG00000181222	R_HMR_7162
ENSG00000186141	R_HMR_7162
ENSG00000186184	R_HMR_7162
ENSG00000164053	R_HMR_7163
ENSG00000183479	R_HMR_7163
ENSG00000213689	R_HMR_7163
ENSG00000164053	R_HMR_7164
ENSG00000183479	R_HMR_7164
ENSG00000213689	R_HMR_7164
ENSG00000076685	R_HMR_7713
ENSG00000116981	R_HMR_7713
ENSG00000122643	R_HMR_7713
ENSG00000125458	R_HMR_7713
ENSG00000135318	R_HMR_7713
ENSG00000141698	R_HMR_7713
ENSG00000185013	R_HMR_7713
ENSG00000205309	R_HMR_7713
ENSG00000250741	R_HMR_7713
ENSG00000076685	R_HMR_7716
ENSG00000116981	R_HMR_7716
ENSG00000122643	R_HMR_7716
ENSG00000125458	R_HMR_7716
ENSG00000135318	R_HMR_7716
ENSG00000141698	R_HMR_7716
ENSG00000185013	R_HMR_7716
ENSG00000205309	R_HMR_7716
ENSG00000250741	R_HMR_7716
ENSG00000076685	R_HMR_7717
ENSG00000116981	R_HMR_7717
ENSG00000122643	R_HMR_7717
ENSG00000125458	R_HMR_7717
ENSG00000135318	R_HMR_7717
ENSG00000141698	R_HMR_7717
ENSG00000185013	R_HMR_7717
ENSG00000205309	R_HMR_7717
ENSG00000250741	R_HMR_7717
ENSG00000076685	R_HMR_7721
ENSG00000116981	R_HMR_7721
ENSG00000122643	R_HMR_7721
ENSG00000125458	R_HMR_7721
ENSG00000135318	R_HMR_7721
ENSG00000141698	R_HMR_7721
ENSG00000185013	R_HMR_7721
ENSG00000205309	R_HMR_7721
ENSG00000250741	R_HMR_7721
ENSG00000076685	R_HMR_7725
ENSG00000116981	R_HMR_7725
ENSG00000122643	R_HMR_7725
ENSG00000125458	R_HMR_7725
ENSG00000135318	R_HMR_7725
ENSG00000141698	R_HMR_7725
ENSG00000185013	R_HMR_7725
ENSG00000205309	R_HMR_7725
ENSG00000250741	R_HMR_7725
ENSG00000076685	R_HMR_7728
ENSG00000116981	R_HMR_7728
ENSG00000122643	R_HMR_7728
ENSG00000125458	R_HMR_7728
ENSG00000135318	R_HMR_7728
ENSG00000141698	R_HMR_7728
ENSG00000185013	R_HMR_7728
ENSG00000205309	R_HMR_7728
ENSG00000250741	R_HMR_7728
ENSG00000011052	R_HMR_7878
ENSG00000103024	R_HMR_7878
ENSG00000103202	R_HMR_7878
ENSG00000112981	R_HMR_7878
ENSG00000143156	R_HMR_7878
ENSG00000172113	R_HMR_7878
ENSG00000239672	R_HMR_7878
ENSG00000243678	R_HMR_7878
ENSG00000011052	R_HMR_7881
ENSG00000239672	R_HMR_7881
ENSG00000243678	R_HMR_7881
ENSG00000011052	R_HMR_7882
ENSG00000239672	R_HMR_7882
ENSG00000243678	R_HMR_7882
ENSG00000011052	R_HMR_7883
ENSG00000103024	R_HMR_7883
ENSG00000103202	R_HMR_7883
ENSG00000112981	R_HMR_7883
ENSG00000143156	R_HMR_7883
ENSG00000155085	R_HMR_7883
ENSG00000172113	R_HMR_7883
ENSG00000239672	R_HMR_7883
ENSG00000243678	R_HMR_7883
ENSG00000011052	R_HMR_7884
ENSG00000239672	R_HMR_7884
ENSG00000243678	R_HMR_7884
ENSG00000011052	R_HMR_7885
ENSG00000239672	R_HMR_7885
ENSG00000243678	R_HMR_7885
ENSG00000011052	R_HMR_7886
ENSG00000103024	R_HMR_7886
ENSG00000103202	R_HMR_7886
ENSG00000112981	R_HMR_7886
ENSG00000143156	R_HMR_7886
ENSG00000155085	R_HMR_7886
ENSG00000172113	R_HMR_7886
ENSG00000239672	R_HMR_7886
ENSG00000243678	R_HMR_7886
ENSG00000011052	R_HMR_7887
ENSG00000239672	R_HMR_7887
ENSG00000243678	R_HMR_7887
ENSG00000011052	R_HMR_7888
ENSG00000239672	R_HMR_7888
ENSG00000243678	R_HMR_7888
ENSG00000011052	R_HMR_7889
ENSG00000239672	R_HMR_7889
ENSG00000243678	R_HMR_7889
ENSG00000011052	R_HMR_7890
ENSG00000103024	R_HMR_7890
ENSG00000103202	R_HMR_7890
ENSG00000112981	R_HMR_7890
ENSG00000143156	R_HMR_7890
ENSG00000155085	R_HMR_7890
ENSG00000172113	R_HMR_7890
ENSG00000239672	R_HMR_7890
ENSG00000243678	R_HMR_7890
ENSG00000011052	R_HMR_7891
ENSG00000239672	R_HMR_7891
ENSG00000243678	R_HMR_7891
ENSG00000011052	R_HMR_7892
ENSG00000239672	R_HMR_7892
ENSG00000243678	R_HMR_7892
ENSG00000011052	R_HMR_7893
ENSG00000239672	R_HMR_7893
ENSG00000243678	R_HMR_7893
ENSG00000011052	R_HMR_7894
ENSG00000103024	R_HMR_7894
ENSG00000103202	R_HMR_7894
ENSG00000112981	R_HMR_7894
ENSG00000143156	R_HMR_7894
ENSG00000155085	R_HMR_7894
ENSG00000172113	R_HMR_7894
ENSG00000239672	R_HMR_7894
ENSG00000243678	R_HMR_7894
ENSG00000011052	R_HMR_7895
ENSG00000103024	R_HMR_7895
ENSG00000103202	R_HMR_7895
ENSG00000112981	R_HMR_7895
ENSG00000143156	R_HMR_7895
ENSG00000155085	R_HMR_7895
ENSG00000172113	R_HMR_7895
ENSG00000239672	R_HMR_7895
ENSG00000243678	R_HMR_7895
ENSG00000065989	R_HMR_8083
ENSG00000073417	R_HMR_8083
ENSG00000095464	R_HMR_8083
ENSG00000105650	R_HMR_8083
ENSG00000112541	R_HMR_8083
ENSG00000113231	R_HMR_8083
ENSG00000113448	R_HMR_8083
ENSG00000115252	R_HMR_8083
ENSG00000123360	R_HMR_8083
ENSG00000128655	R_HMR_8083
ENSG00000132915	R_HMR_8083
ENSG00000133256	R_HMR_8083
ENSG00000137496	R_HMR_8083
ENSG00000138735	R_HMR_8083
ENSG00000139053	R_HMR_8083
ENSG00000152270	R_HMR_8083
ENSG00000154678	R_HMR_8083
ENSG00000156973	R_HMR_8083
ENSG00000160191	R_HMR_8083
ENSG00000171408	R_HMR_8083
ENSG00000172572	R_HMR_8083
ENSG00000184588	R_HMR_8083
ENSG00000185527	R_HMR_8083
ENSG00000186642	R_HMR_8083
ENSG00000205268	R_HMR_8083
ENSG00000065989	R_HMR_8085
ENSG00000073417	R_HMR_8085
ENSG00000095464	R_HMR_8085
ENSG00000105650	R_HMR_8085
ENSG00000112541	R_HMR_8085
ENSG00000113231	R_HMR_8085
ENSG00000113448	R_HMR_8085
ENSG00000115252	R_HMR_8085
ENSG00000123360	R_HMR_8085
ENSG00000128655	R_HMR_8085
ENSG00000132915	R_HMR_8085
ENSG00000133256	R_HMR_8085
ENSG00000137496	R_HMR_8085
ENSG00000138735	R_HMR_8085
ENSG00000139053	R_HMR_8085
ENSG00000152270	R_HMR_8085
ENSG00000154678	R_HMR_8085
ENSG00000156973	R_HMR_8085
ENSG00000160191	R_HMR_8085
ENSG00000171408	R_HMR_8085
ENSG00000172572	R_HMR_8085
ENSG00000184588	R_HMR_8085
ENSG00000185527	R_HMR_8085
ENSG00000186642	R_HMR_8085
ENSG00000205268	R_HMR_8085
ENSG00000065989	R_HMR_8087
ENSG00000073417	R_HMR_8087
ENSG00000095464	R_HMR_8087
ENSG00000105650	R_HMR_8087
ENSG00000112541	R_HMR_8087
ENSG00000113231	R_HMR_8087
ENSG00000113448	R_HMR_8087
ENSG00000115252	R_HMR_8087
ENSG00000123360	R_HMR_8087
ENSG00000128655	R_HMR_8087
ENSG00000132915	R_HMR_8087
ENSG00000133256	R_HMR_8087
ENSG00000137496	R_HMR_8087
ENSG00000138735	R_HMR_8087
ENSG00000139053	R_HMR_8087
ENSG00000152270	R_HMR_8087
ENSG00000154678	R_HMR_8087
ENSG00000156973	R_HMR_8087
ENSG00000160191	R_HMR_8087
ENSG00000171408	R_HMR_8087
ENSG00000172572	R_HMR_8087
ENSG00000184588	R_HMR_8087
ENSG00000185527	R_HMR_8087
ENSG00000186642	R_HMR_8087
ENSG00000205268	R_HMR_8087
ENSG00000165609	R_HMR_8443
ENSG00000170222	R_HMR_8443
ENSG00000170502	R_HMR_8443
ENSG00000165609	R_HMR_8444
ENSG00000170222	R_HMR_8444
ENSG00000170502	R_HMR_8444
ENSG00000130717	R_HMR_8445
ENSG00000143179	R_HMR_8445
ENSG00000198276	R_HMR_8445
ENSG00000054179	R_HMR_8474
ENSG00000138185	R_HMR_8474
ENSG00000168032	R_HMR_8474
ENSG00000171302	R_HMR_8474
ENSG00000187097	R_HMR_8474
ENSG00000188833	R_HMR_8474
ENSG00000197217	R_HMR_8474
ENSG00000197586	R_HMR_8474
ENSG00000184470	R_HMR_8482
ENSG00000197763	R_HMR_8482
ENSG00000198431	R_HMR_8482
ENSG00000171302	R_HMR_8485
ENSG00000197217	R_HMR_8485
ENSG00000197586	R_HMR_8485
ENSG00000122643	R_HMR_8487
ENSG00000135318	R_HMR_8487
ENSG00000148672	R_HMR_3802
ENSG00000182890	R_HMR_3802
ENSG00000148672	R_HMR_3804
ENSG00000182890	R_HMR_3804
ENSG00000126522	R_HMR_3813
ENSG00000241258	R_HMR_3813
ENSG00000120053	R_HMR_3829
ENSG00000169154	R_HMR_3829
ENSG00000162174	R_HMR_3862
ENSG00000166183	R_HMR_3862
ENSG00000135821	R_HMR_3890
ENSG00000146166	R_HMR_3890
ENSG00000162174	R_HMR_4172
ENSG00000166183	R_HMR_4172
ENSG00000109576	R_HMR_4197
ENSG00000137944	R_HMR_4197
ENSG00000128683	R_HMR_4690
ENSG00000136750	R_HMR_4690
ENSG00000125166	R_HMR_6780
ENSG00000198650	R_HMR_6780
ENSG00000108381	R_HMR_6969
ENSG00000132744	R_HMR_6969
ENSG00000006625	R_HMR_6971
ENSG00000134864	R_HMR_6971
ENSG00000006625	R_HMR_6972
ENSG00000134864	R_HMR_6972
ENSG00000108381	R_HMR_8628
ENSG00000132744	R_HMR_8628
ENSG00000081181	R_HMR_3816
ENSG00000118520	R_HMR_3816
ENSG00000104524	R_HMR_3833
ENSG00000143811	R_HMR_3833
ENSG00000183010	R_HMR_3833
ENSG00000243709	R_HMR_3833
ENSG00000104524	R_HMR_3835
ENSG00000143811	R_HMR_3835
ENSG00000183010	R_HMR_3835
ENSG00000243709	R_HMR_3835
ENSG00000104524	R_HMR_3837
ENSG00000143811	R_HMR_3837
ENSG00000183010	R_HMR_3837
ENSG00000243709	R_HMR_3837
ENSG00000100033	R_HMR_3838
ENSG00000250799	R_HMR_3838
ENSG00000169239	R_HMR_3956
ENSG00000174990	R_HMR_3956
ENSG00000007171	R_HMR_3993
ENSG00000089250	R_HMR_3993
ENSG00000164867	R_HMR_3993
ENSG00000102172	R_HMR_4077
ENSG00000116649	R_HMR_4077
ENSG00000007171	R_HMR_4190
ENSG00000089250	R_HMR_4190
ENSG00000164867	R_HMR_4190
ENSG00000002726	R_HMR_4423
ENSG00000131471	R_HMR_4423
ENSG00000131480	R_HMR_4423
ENSG00000072210	R_HMR_4605
ENSG00000111275	R_HMR_4605
ENSG00000137124	R_HMR_4605
ENSG00000143149	R_HMR_4605
ENSG00000164904	R_HMR_4605
ENSG00000133313	R_HMR_4607
ENSG00000150656	R_HMR_4607
ENSG00000072682	R_HMR_4776
ENSG00000122884	R_HMR_4776
ENSG00000149380	R_HMR_4776
ENSG00000072682	R_HMR_4777
ENSG00000122884	R_HMR_4777
ENSG00000149380	R_HMR_4777
ENSG00000104524	R_HMR_4778
ENSG00000143811	R_HMR_4778
ENSG00000183010	R_HMR_4778
ENSG00000243709	R_HMR_4778
ENSG00000104524	R_HMR_4779
ENSG00000143811	R_HMR_4779
ENSG00000183010	R_HMR_4779
ENSG00000243709	R_HMR_4779
ENSG00000104524	R_HMR_4780
ENSG00000143811	R_HMR_4780
ENSG00000183010	R_HMR_4780
ENSG00000243709	R_HMR_4780
ENSG00000104524	R_HMR_4781
ENSG00000143811	R_HMR_4781
ENSG00000183010	R_HMR_4781
ENSG00000243709	R_HMR_4781
ENSG00000120053	R_HMR_4786
ENSG00000125166	R_HMR_4786
ENSG00000130066	R_HMR_6929
ENSG00000141504	R_HMR_6929
ENSG00000130066	R_HMR_6930
ENSG00000141504	R_HMR_6930
ENSG00000002726	R_HMR_6931
ENSG00000131471	R_HMR_6931
ENSG00000131480	R_HMR_6931
ENSG00000002726	R_HMR_6932
ENSG00000131471	R_HMR_6932
ENSG00000131480	R_HMR_6932
ENSG00000002726	R_HMR_6933
ENSG00000131471	R_HMR_6933
ENSG00000131480	R_HMR_6933
ENSG00000002726	R_HMR_6934
ENSG00000131471	R_HMR_6934
ENSG00000131480	R_HMR_6934
ENSG00000002726	R_HMR_6935
ENSG00000131471	R_HMR_6935
ENSG00000131480	R_HMR_6935
ENSG00000002726	R_HMR_6936
ENSG00000131471	R_HMR_6936
ENSG00000131480	R_HMR_6936
